[-156.31859428669702, -169.84712382652367]
[-34.612286963656864, -2.6125542099870023]
[-92.56930643487652, 27.751897869646516]
[-9.971048327279895, 30.143165170666848]
[51.18214477574531, 61.83027099145626]
[-10.701977969917616, 2.044188550453818]
[30.887236859008617, -24.644993416503382]
[6.643681233222504, -4.312587327792176]
[1.8256745064738116, -2.0957375093183424]
[9.500492515775061, 17.97734187590287]
[7.946376223714837, 19.01724104319046]
[19.580643004082418, 4.072143085335707]
[-14.165706445580774, -8.698765557278671]
[-5.72750411118194, 0.6317204110833048]
[13.77742014457798, 10.19639888259255]
[4.879185448596214, 4.0758034628163315]
[5.136051875843915, 0.1862898517295717]
[4.718947938879628, -2.5454694419854675]
[8.927181457747968, -6.518975009824446]
[3.1754940365260254, 0.5615092761049061]
[0.2466447138443506, -3.4638220963973065]
[-0.1450520065287625, -4.4550027139170805]
[-2.2946450107200715, -5.876785011452898]
[2.371649059391626, 0.9863070267215859]
[-0.4316849024398586, -1.8271755926780218]
[5.080886455762385, -2.8500342316661786]
[2.0096238681673397, 2.40909160674099]
[7.917573193993965, -1.2645090561622596]
[-4.038932954953868, -0.1389884250028075]
[-0.3515210402546465, -5.349252998663408]
[-0.5473072342648372, -3.711148168501533]
[-1.540865910448645, -0.21325363761279892]
[3.4268766383993916, 1.0885363063683688]
[1.6643542316354405, 3.9098431286018256]
[6.119434289229218, 3.0738489670667306]
[1.9551916077791118, 2.984051629953018]
[0.8724276923553946, 0.9848126132436235]
[-2.704087570005915, 1.8394387975568591]
[-2.162011544870605, 1.3985491197330044]
[0.6345561986251296, 1.923429281011198]
[0.7401431411840216, 0.46627830592538766]
[2.3452374713400896, -1.2609715170446543]
[-2.813006064038691, -0.5792560370476716]
[-0.6852966172810664, 0.006205871871311608]
[0.7916982186293514, -4.820012660582778]
[-0.49398824885949777, -1.474602651156804]
[1.1927088103269532, 1.437059283864587]
[0.3531563436377698, 0.17542576860546655]
[-0.23225240967407101, 0.8643988023394339]
[1.1771378222894944, -1.246445968941666]
[1.1379380499089036, -0.6387287409148485]
[-1.1794009951359972, 0.005294765718523886]
[0.8210751730956448, 0.2597717776131441]
[-0.5316880907911374, 0.6556327641084552]
[0.6920423151866408, 1.1901761036824832]
[-0.4068103656770916, -0.14600726540083447]
[-0.24963258532016286, 1.523596492433507]
[-0.4548521243075352, -0.12790770436406224]
[0.46030376441919224, 0.015520679060326725]
[1.8923379300127086, 0.0819754235193419]
[-0.1492815055404667, -1.188980648001491]
[-0.15943451637709627, -0.34695094327002324]
[-0.5140906064127706, 0.7758694573752895]
[0.4309512648899363, -1.0596481382528675]
[-0.08895410936709014, -2.102625319151966]
[0.20041654779651671, -0.032894822201155305]
[1.4581607246981558, -0.01965047698758704]
[1.109235527815916, 1.0133298304280536]
[-0.5081735252246972, -1.8853584607045435]
[-0.19314255563604837, 0.9211299405659683]
[0.4662610455448103, 0.575293208799983]
[-0.046664827093697736, -1.036357258875059]
[-0.031928201366828335, -1.530340457149133]
[-0.15004193167185653, 0.0487662402207365]
[-0.7038064572501034, -1.3309270240741014]
[-1.28180468102282, -0.05451954382391899]
[0.19969454599949388, -0.39423820948791866]
[-0.483516377635699, 0.4877732378939966]
[0.08978900248094868, -0.015018830101283187]
[-0.2050962434633249, -0.4525747494199517]
[0.02949160351715374, 0.13206289779704292]
[0.37992390788086794, 0.006596599332760911]
[-1.1046287585259509, -0.0679056766325582]
[0.0007466720184073905, 0.36182128797256197]
[0.4366386684197423, 0.8259678769830994]
[0.6242849443013803, -0.44467551960038276]
[-0.2276707643681426, -0.9109894182178864]
[-0.07070765744867452, -0.14692719026598777]
[-0.39069899795136687, 0.09794476313600586]
[0.4782858781180434, -0.6886608494123934]
[-0.21020328254050025, -0.02295229801816856]
[0.3041521447455313, 0.09432185233050538]
[0.1536320789271004, 0.4239241462644104]
[0.6978499585664111, -0.02340077472719293]
[-0.08146134313440478, -0.4387078173957748]
[-0.1523520025510215, -0.08735295214453132]
[0.10923935255313189, 0.9139866931075413]
[0.4465227380358437, 0.6211448859425972]
[0.8010147417476225, 0.3370317235684279]
[0.08433571320045863, 0.6039976426501543]
[0.41584296658286146, 0.15169293324361155]
[0.1443134494315957, 0.7473855810451009]
[0.002734148949889048, -0.5951580809282944]
[0.0009748950403627443, -0.21414451277072832]
[0.49010613523607627, -0.2972545261912276]
[0.07910083130996448, -0.048162898716641256]
[0.14198098000239925, -0.7764450811201744]
[-0.16755694908374097, 0.04491727493021258]
[-0.06890931299589431, -0.20245160403521556]
[0.23355956035241954, -0.19471073102836312]
[0.06174271698945538, -0.07134252266808117]
[-0.1075271548023573, 0.24778495191502103]
[0.36540901924243707, -0.09753891973460127]
[0.5034630087204603, 0.06555594616635724]
[0.1347943453348736, -0.07441295684556692]
[-0.030700146475242995, -0.11131594865917155]
[-0.18204832216163946, 0.1247117459359558]
[0.18515511823875186, -0.16146381092289752]
[0.47214308794539817, -0.5063690196622606]
[-0.14275163126078572, -0.054886826173759395]
[0.10038689373963117, -0.2598984483716163]
[0.17494944412744073, -0.11269148719512806]
[-0.10042699467483795, 0.07850584669371757]
[0.3570103730088154, -0.48877263012906047]
[0.04222883826118645, 0.04070147247559103]
[-0.24485893290977911, 0.327469664982757]
[0.47024320700600064, 0.00866860940298847]
[0.22637149058667067, 0.09494592209320607]
[0.18166328858542002, 0.018479590346909158]
[0.10547444747470341, 0.1563331709151144]
[0.0025487943946816416, 0.3782089136633879]
[0.25520512364063336, -0.010129875349679657]
[0.2253837346257467, -0.2949459091939931]
[-0.07339658194947035, 0.376880385955192]
[-0.13064977855136173, -0.07417510461917826]
[0.1680512952771421, -0.2706641117065869]
[-0.1886865065571599, -0.4036727897045027]
[0.20433957817925527, 0.2810683258734723]
[-0.03479853953684565, -0.053434328329527936]
[-0.2211481536014009, 0.018807129234771097]
